State,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,LowDoc,DisbursementGross,GrAppv,SBA_Appv,Sector_Points,Approve
WA,7,35,1.0,0,24,1,N,11.84939770159144,11.84939770159144,11.686878772093667,2,1
NC,5,7,1.0,7,14,1,N,11.682668239557325,11.682668239557325,10.989521058997378,3,1
CA,7,3,1.0,2,3,1,N,11.410261310860143,10.819778284410283,10.126631103850338,2,1
GA,5,4,1.0,0,4,1,N,11.225243392518449,11.225243392518449,11.002099841204238,2,1
TX,10,6,2.0,4,2,1,N,13.262125319779487,13.34198071894198,13.0542986464902,2,1
OH,20,29,1.0,8,21,2,N,13.335860551666734,13.335860551666734,13.335860551666734,5,1
MA,7,6,1.0,0,6,1,N,11.357557377736532,10.46310334047155,9.769956159911606,2,1
GA,7,5,1.0,0,0,1,Y,11.77528972943772,11.77528972943772,11.612770799939945,2,0
VA,0,1,2.0,0,0,2,Y,9.574983485564092,9.574983485564092,9.351839934249885,3,0
IL,20,25,1.0,12,0,1,N,13.071070083016778,13.071070083016778,13.071070083016778,4,1
CA,10,2,2.0,10,2,1,N,11.982929094215963,11.982929094215963,11.695247021764184,2,1
CO,7,3,1.0,1,2,1,N,9.210340371976184,9.210340371976184,8.517193191416238,2,1
NY,10,10,1.0,0,0,2,N,11.002099841204238,11.002099841204238,10.714417768752456,3,1
FL,10,1,1.0,2,1,1,N,11.918390573078392,11.918390573078392,11.755871643580615,2,1
IA,10,11,1.0,0,0,2,N,12.206072645530174,12.206072645530174,11.918390573078392,3,1
WI,0,8,1.0,0,0,2,Y,11.407564949312402,11.407564949312402,11.245046019814628,2,0
LA,4,3,2.0,0,0,1,Y,11.695247021764184,11.695247021764184,11.407564949312402,3,0
NJ,1,15,1.0,0,15,1,N,11.513924965303312,11.512925464970229,10.819778284410283,1,1
WA,1,6,1.0,0,6,1,N,9.210340371976184,9.210340371976184,8.517193191416238,2,0
NH,5,12,1.0,0,12,1,N,11.002099841204238,11.002099841204238,10.308952660644293,2,1
NM,2,19,1.0,0,0,0,N,13.097619763513412,11.512925464970229,11.225243392518449,2,1
PA,3,3,2.0,0,0,1,Y,11.652687407345388,11.652687407345388,11.490168477847613,3,0
NE,15,20,1.0,0,0,1,N,13.38472764187182,13.38472764187182,13.09704556942004,5,1
AL,16,5,1.0,0,0,1,N,12.70076888736628,12.70076888736628,12.4130868149145,3,1
CA,3,2,1.0,0,0,0,N,10.819778284410283,10.819778284410283,10.126631103850338,5,1
ND,7,1,2.0,0,0,1,Y,10.46310334047155,10.46310334047155,10.300584410973777,2,1
CA,20,18,1.0,12,0,1,N,13.380101573483037,13.380101573483037,13.380101573483037,3,1
CT,10,2,1.0,0,1,1,N,11.314474526246393,11.314474526246393,11.151955596748616,2,1
OR,1,10,1.0,0,0,0,N,13.09190416991962,12.206072645530174,11.918390573078392,3,1
RI,5,2,1.0,0,2,1,N,8.517193191416238,8.517193191416238,7.824046010856292,2,1
NY,5,11,1.0,0,0,1,N,11.512925464970229,11.512925464970229,11.225243392518449,3,1
OR,9,45,1.0,0,0,1,N,13.805460222110773,13.805460222110773,13.517778149658993,2,1
CO,10,1,1.0,2,0,1,N,11.982929094215963,11.982929094215963,11.695247021764184,2,1
FL,25,5,1.0,0,0,1,N,13.36138027787483,13.36138027787483,13.073698205423048,2,1
CA,20,28,1.0,28,28,1,N,13.793264949016956,13.793264949016956,13.793264949016956,2,1
TX,4,2,2.0,0,0,1,Y,11.918383906389504,11.918390573078392,11.755871643580615,1,0
MT,1,9,1.0,0,0,1,N,10.308952660644293,10.308952660644293,10.085809109330082,5,1
GA,11,2,1.0,1,1,1,N,14.010254634756786,14.010254634756786,13.515958312942006,3,0
WI,3,10,2.0,0,0,1,Y,11.918390573078392,11.918390573078392,11.755871643580615,2,1
NJ,1,2,2.0,0,2,1,N,11.504429476048964,10.819778284410283,10.126631103850338,2,1
NY,3,14,1.0,0,14,1,N,12.072541252905651,12.072541252905651,11.78485918045387,2,0
MA,4,2,1.0,0,2,1,N,11.46738401799985,11.225243392518449,10.532096211958502,3,1
MI,2,3,2.0,3,3,1,N,9.903487552536127,9.903487552536127,9.210340371976184,3,1
NY,4,55,1.0,2,57,1,N,10.851276951469654,10.851276951469654,10.158129770909708,5,1
NY,7,10,1.0,2,12,1,N,10.656411937131931,10.126631103850338,9.433483923290392,3,1
NC,8,1,2.0,0,0,1,N,12.156882401339402,12.156882401339402,11.86920032888762,2,1
NJ,7,5,1.0,0,5,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,1
OH,3,5,1.0,2,3,1,N,10.682812429337126,10.682812429337126,9.98966524877718,1,1
OH,0,4,1.0,0,0,1,Y,11.002099841204238,11.002099841204238,10.839580911706465,2,0
CA,25,2,1.0,0,0,1,N,12.206072645530174,12.206072645530174,11.918390573078392,3,1
NC,20,20,2.0,0,17,1,N,12.644327576461327,12.644327576461327,12.356645504009547,2,1
MA,4,3,1.0,0,3,1,N,12.07760839323867,11.225243392518449,10.532096211958502,2,1
MT,12,24,1.0,0,24,2,N,13.468785944878707,13.468785944878707,13.18110387242693,1,1
WA,10,1,1.0,7,8,1,N,13.097250676589251,13.097250676589251,12.809568604137471,2,1
MA,5,7,1.0,2,7,1,N,11.082142548877776,11.082142548877776,10.388995368317827,3,1
CA,10,1,1.0,3,1,1,N,11.918390573078392,11.918390573078392,11.755871643580615,5,1
TN,5,10,2.0,0,0,1,Y,11.225243392518449,11.225243392518449,11.002099841204238,4,1
TX,20,74,1.0,40,75,1,N,14.467835744003963,14.467835744003963,13.8139092765973,4,1
NH,5,1,1.0,0,1,1,N,8.476371196895983,8.476371196895983,7.783224016336037,3,1
NE,25,17,1.0,0,17,1,N,13.294634598344782,13.294634598344782,13.006952525893,2,1
CA,24,5,1.0,1,5,1,N,12.275132181461668,12.275132181461668,11.987450109009888,3,1
TX,20,7,2.0,5,7,1,N,12.567237494741756,12.567237494741756,12.567237494741756,2,1
MA,7,15,1.0,0,0,2,Y,11.918390573078392,11.918390573078392,11.755871643580615,4,1
KY,5,16,1.0,0,0,2,Y,11.877568578558138,11.877568578558138,11.589886506106357,2,0
RI,7,13,1.0,0,0,1,Y,11.884489021402713,11.884489021402713,11.721970091904936,2,1
