State,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,LowDoc,DisbursementGross,GrAppv,SBA_Appv,Sector_Points,Approve
MO,14,2,2.0,9,2,0,N,12.080974167152036,12.301382825334498,12.013700752882718,2,1
GA,14,2,2.0,0,0,0,N,13.321214236149494,13.321214236149494,13.033532163697712,5,1
CA,7,7,1.0,0,0,0,Y,11.512925464970229,11.512925464970229,11.289781913656018,0,1
WI,10,6,1.0,0,6,1,N,12.92391243868049,12.92391243868049,12.636230366228707,3,1
UT,10,3,2.0,0,0,0,N,11.951180395901384,11.951180395901384,11.663498323449602,5,1
CA,25,3,1.0,0,3,0,N,12.509874099861838,12.509874099861838,12.222192027410056,2,1
MS,2,7,2.0,0,0,1,N,11.946848445894878,12.456831363877356,12.169149291425576,0,0
CA,25,4,1.0,0,0,0,N,13.815510557964274,13.815510557964274,13.527828485512494,2,1
CT,7,1,1.0,0,0,0,N,11.184421397998191,11.184421397998191,10.961277846683982,0,1
MS,10,4,1.0,0,0,0,Y,11.225243392518449,11.225243392518449,11.002099841204238,3,1
OH,10,35,1.0,13,0,0,N,12.417143615610112,12.417143615610112,12.417143615610112,2,1
OH,2,1,2.0,0,0,0,Y,10.308952660644293,10.308952660644293,10.085809109330082,0,0
NY,5,6,1.0,4,6,1,N,11.918390573078392,11.918390573078392,11.225243392518449,0,1
AR,20,14,1.0,0,0,0,N,13.81049801614073,13.81049801614073,13.522815943688949,0,1
NY,5,2,1.0,0,2,1,N,9.07954808172616,9.615805480084347,8.922658299524402,3,0
CA,22,4,1.0,0,4,2,N,11.92834090393156,11.92834090393156,11.64065883147978,2,1
AL,5,14,1.0,0,0,0,Y,11.73060612181108,11.73060612181108,11.442921368081455,0,1
CA,7,4,1.0,0,0,0,Y,11.512925464970229,11.512925464970229,11.289781913656018,3,1
OH,20,27,1.0,18,0,0,N,13.332624302887524,13.332624302887524,13.332624302887524,3,1
UT,20,10,1.0,7,10,0,N,11.617285480294472,11.617285480294472,11.617285480294472,3,1
VA,10,13,1.0,0,13,0,N,11.884489021402713,11.884489021402713,11.596806948950931,3,1
SD,7,5,1.0,0,0,1,Y,10.203592144986466,10.203592144986466,9.980448593672255,5,1
IA,7,7,2.0,0,0,2,N,12.429216196844385,12.429216196844385,12.141534124392605,0,1
KY,1,6,1.0,0,0,0,Y,11.695247021764184,11.695247021764184,11.407564949312402,3,0
FL,13,6,1.0,0,0,2,N,12.254862809699606,12.254862809699606,11.967180737247824,0,1
TX,25,8,1.0,0,0,0,N,14.394928973195876,14.394928973195876,13.527808485312493,0,1
MI,5,8,1.0,0,0,2,Y,10.545341438708522,10.545341438708522,10.322197887394314,2,1
OK,7,4,2.0,0,0,2,N,10.714417768752456,10.714417768752456,10.491274217438248,0,1
NY,10,10,2.0,10,10,0,N,11.082142548877776,11.082142548877776,10.858998997563564,0,1
OK,5,5,2.0,0,0,0,Y,10.993731591533722,10.993731591533722,10.770588040219511,2,0
CA,25,12,1.0,0,12,0,N,12.366063381839115,12.366063381839115,12.078381309387334,0,1
NC,5,1,2.0,0,0,1,Y,10.341742483467284,10.341742483467284,10.118598932153072,0,1
MT,7,10,1.0,0,10,1,N,10.819778284410283,10.819778284410283,10.596634733096073,2,1
TX,25,3,1.0,0,3,0,N,11.76756768334381,11.76756768334381,11.479885610892028,2,1
WV,7,1,2.0,0,0,0,Y,11.002099841204238,11.002099841204238,10.778956289890028,3,1
MI,2,15,1.0,0,15,0,N,11.918390573078392,11.918390573078392,11.630708500626612,0,0
TN,7,6,2.0,0,0,1,Y,11.512925464970229,11.512925464970229,11.289781913656018,2,1
CA,1,5,1.0,0,5,1,N,11.964001084330445,11.964001084330445,11.676319011878665,3,1
CA,25,15,1.0,0,15,0,N,12.921470435024938,12.921470435024938,12.633788362573158,3,1
LA,25,2,2.0,0,0,1,N,13.764217263576723,13.764217263576723,13.476535191124942,0,1
KS,5,2,2.0,0,0,0,Y,10.596634733096073,10.596634733096073,10.373491181781864,2,1
NY,10,12,2.0,0,0,2,N,11.918390573078392,11.918390573078392,11.630708500626612,2,1
ID,4,17,2.0,0,0,1,Y,10.968198289528557,10.968198289528557,10.745054738214346,0,0
MA,0,27,1.0,8,0,2,N,10.819778284410283,10.819778284410283,10.532096211958502,2,0
OH,7,2,2.0,0,0,1,N,10.22918769217543,11.512925464970229,11.289781913656018,0,1
ID,12,10,1.0,1,10,0,N,12.89043132005704,12.89043132005704,12.602749247605258,0,1
MN,5,7,2.0,3,10,1,N,11.695247021764184,11.736069016284436,11.448386943832658,2,1
FL,7,25,1.0,0,0,1,Y,11.77528972943772,11.77528972943772,11.487607656985938,4,1
CA,7,4,2.0,0,0,1,Y,10.819778284410283,10.819778284410283,10.596634733096073,1,1
TX,10,2,1.0,0,2,1,N,13.37700559577791,13.37700559577791,13.08932352332613,0,1
CA,7,100,1.0,0,100,0,N,10.819778284410283,10.819778284410283,10.126631103850338,0,1
TX,7,1,1.0,0,0,1,N,11.461632170582678,11.715866308966918,11.428184236515138,0,1
MD,7,6,2.0,0,0,0,N,12.206072645530174,12.206072645530174,11.918390573078392,3,1
MN,15,6,1.0,10,6,0,N,11.429543856031176,11.429543856031176,11.141861783579396,4,1
NC,10,1,2.0,0,0,1,Y,11.512925464970229,11.512925464970229,11.289781913656018,2,1
PA,21,25,1.0,0,0,0,N,13.262125319779487,13.262125319779487,12.974443247327706,0,1
OH,3,4,2.0,0,0,0,N,10.799575577092764,10.126631103850338,9.433483923290392,0,1
GA,20,13,1.0,13,13,0,N,12.889169490236618,12.889169490236618,12.889169490236618,0,1
MA,3,3,1.0,2,0,1,N,9.210340371976184,9.210340371976184,8.517193191416238,2,1
PA,10,1,2.0,3,1,1,N,10.491274217438248,10.491274217438248,9.798127036878302,3,1
MO,5,2,2.0,0,0,0,N,10.545341438708522,10.545341438708522,10.322197887394314,2,0
TN,5,5,1.0,0,0,0,N,10.736396675471232,10.736396675471232,10.513253124157025,0,1
MI,15,8,1.0,0,0,1,Y,11.718010946362735,11.718010946362735,11.430326158648327,5,1
FL,25,8,1.0,1,7,1,N,13.40949529855063,13.40949529855063,13.121813226098848,4,1
NY,5,13,1.0,0,13,1,N,9.703633190449867,9.615805480084347,8.922658299524402,2,1
GA,20,20,2.0,20,20,0,N,13.203021280421783,13.203021280421783,13.203021280421783,2,1
CA,10,12,1.0,0,0,0,N,11.904967552746252,11.904967552746252,11.617285480294472,0,1
MO,7,2,1.0,0,0,0,N,10.87804719253426,10.87804719253426,10.654903641220049,3,0
WV,7,3,2.0,0,0,1,Y,11.156250521031495,11.156250521031495,10.933106969717286,0,1
MI,5,4,2.0,4,0,0,N,9.574983485564092,9.574983485564092,8.881836305004146,0,1
CA,25,12,1.0,0,12,0,N,11.719939634354557,11.719939634354557,11.432257561902771,0,1
WY,25,1,1.0,0,0,0,N,13.122363377404328,13.122363377404328,12.834681304952548,5,1
CA,6,12,1.0,0,12,0,N,12.520883385370206,12.520883385370206,12.233201312918426,3,0
FL,7,11,2.0,0,11,0,N,11.002099841204238,11.002099841204238,10.714417768752456,2,1
TX,15,17,1.0,0,3,1,N,13.279367126213993,13.279367126213993,12.991685053762213,0,1
WA,3,1,1.0,0,1,1,N,10.819778284410283,10.819778284410283,10.596634733096073,1,0
WA,16,8,2.0,0,0,2,N,13.217673557208654,13.217673557208654,12.929991484756872,0,0
NY,5,67,1.0,0,0,1,N,11.84939770159144,11.84939770159144,11.56171562913966,0,1
TX,25,14,1.0,10,14,0,N,13.329377546788654,13.329377546788654,13.041695474336874,0,1
IL,10,4,1.0,0,0,0,N,11.289781913656018,11.289781913656018,11.06663836234181,3,1
CO,5,18,1.0,0,0,0,Y,10.799575577092764,10.799575577092764,10.576432025778551,0,1
HI,0,6,1.0,0,6,0,N,10.46310334047155,10.46310334047155,9.769956159911606,0,1
CA,25,40,1.0,0,40,0,N,14.215426967142022,14.22097566607244,13.527828485512494,4,1
OK,1,2,1.0,0,2,0,N,10.532096211958502,10.532096211958502,9.838949031398556,2,0
OK,5,2,2.0,0,0,0,N,9.711115659888671,9.711115659888671,9.017968479328726,0,1
CA,10,14,1.0,8,0,0,N,12.35017298950393,12.417143615610112,12.417143615610112,5,1
RI,15,11,1.0,0,0,0,N,13.071070083016778,13.071070083016778,12.783388010564998,4,1
MI,5,1,1.0,0,0,1,Y,10.819778284410283,10.819778284410283,10.596634733096073,0,0
NM,10,75,1.0,0,0,0,N,12.180754837545884,12.180754837545884,11.893072765094104,3,1
NM,5,6,1.0,0,0,2,N,11.082142548877776,11.082142548877776,10.858998997563564,5,1
MD,7,63,1.0,0,0,0,N,13.815510557964274,13.815510557964274,13.527828485512494,0,1
TX,21,5,2.0,0,0,1,Y,11.669929213779891,11.669929213779891,11.382247141328111,0,0
AZ,20,7,1.0,0,7,1,N,12.175613438045463,12.175613438045463,12.175613438045463,3,1
DE,2,1,2.0,0,1,0,N,10.308952660644293,10.308952660644293,9.615805480084347,0,1
CO,20,13,1.0,18,13,0,N,12.987688474077729,12.987688474077729,12.987688474077729,3,1
TX,3,2,1.0,0,0,0,N,11.608235644774552,11.608235644774552,11.320553572322773,5,0
OH,7,6,1.0,6,0,0,N,11.918390573078392,11.918390573078392,11.630708500626612,0,1
OK,14,14,2.0,0,0,0,N,12.092343880201833,12.092343880201833,11.80466180775005,0,0
MA,7,2,2.0,0,0,0,Y,10.87804719253426,10.87804719253426,10.654903641220049,0,1
CT,7,1,2.0,0,0,2,Y,10.714417768752456,10.714417768752456,10.491274217438248,0,1
WA,4,2,2.0,4,6,1,N,10.308952660644293,10.308952660644293,9.615805480084347,2,1
OK,12,5,1.0,0,0,0,Y,11.512925464970229,11.512925464970229,11.289781913656018,5,1
OH,5,1,1.0,1,1,0,N,9.90593455617918,9.903487552536127,9.210340371976184,4,1
CO,18,12,1.0,8,4,0,N,11.320553572322773,11.320553572322773,11.032871499870993,2,1
UT,12,8,1.0,0,0,2,N,13.753635154246188,13.753635154246188,13.465953081794405,0,1
MI,5,17,1.0,0,0,0,N,12.89921982609012,12.89921982609012,12.611537753638338,0,0
NY,7,8,1.0,4,0,2,N,13.142166004700508,13.142166004700508,12.854483932248728,0,0
FL,5,5,1.0,0,4,1,N,9.210340371976184,9.210340371976184,8.517193191416238,0,1
IL,10,30,2.0,0,0,0,N,11.877610244356774,11.877610244356774,11.589932801331011,0,1
MD,1,18,2.0,2,2,0,N,11.918390573078392,11.918390573078392,11.225243392518449,3,1
IL,25,7,1.0,0,7,0,N,12.206072645530174,12.206072645530174,11.918390573078392,0,1
NC,7,15,1.0,0,0,1,Y,11.918390573078392,11.918390573078392,11.630708500626612,0,1
AL,10,19,2.0,19,0,1,N,12.250089530946948,12.553202176625376,12.553202176625376,0,1
TX,7,3,1.0,0,0,0,N,11.736069016284436,11.736069016284436,11.448386943832658,5,1
NY,3,1,1.0,0,0,0,Y,9.615805480084347,9.615805480084347,9.392661928770137,2,1
NC,5,12,1.0,0,0,0,Y,11.918390573078392,11.918390573078392,11.630708500626612,0,1
MD,1,3,2.0,0,3,0,N,11.002099841204238,11.002099841204238,10.308952660644293,0,1
NY,7,10,1.0,0,0,0,Y,11.918390573078392,11.918390573078392,11.630708500626612,0,1
NE,3,1,1.0,0,1,1,N,10.51867319162636,10.51867319162636,10.295529640312152,0,1
