State,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,LowDoc,DisbursementGross,GrAppv,SBA_Appv,Sector_Points,Approve
MI,7,1,1.0,5,1,1,N,9.02401079378469,8.779557455883728,8.086410275323782,3,1
NY,6,1,2.0,0,1,1,N,9.903487552536127,9.903487552536127,9.210340371976184,1,1
NY,0,2,1.0,0,2,1,N,13.96324066998861,12.765688433465597,12.072541252905651,2,0
ME,7,5,1.0,1,5,2,N,10.126631103850338,10.126631103850338,9.433483923290392,2,1
MD,2,1,2.0,1,1,1,N,8.517193191416238,8.517193191416238,8.354674261918463,2,0
TX,7,80,1.0,0,80,1,N,11.512925464970229,11.512925464970229,10.819778284410283,1,1
TN,4,2,2.0,0,2,2,N,9.210340371976184,9.210340371976184,8.517193191416238,3,0
MS,7,4,1.0,0,0,1,N,12.005179703150784,12.005179703150784,11.717497630699002,3,1
CO,7,1,1.0,0,1,1,N,10.126631103850338,10.126631103850338,9.433483923290392,1,1
UT,7,1,1.0,0,1,1,N,11.93335800020018,10.819778284410283,10.657259354912508,4,1
WA,8,4,2.0,0,0,1,Y,11.225243392518449,11.225243392518449,11.062724463020672,3,0
TX,8,13,2.0,0,0,2,N,11.695247021764184,11.695247021764184,11.407564949312402,5,1
CA,25,2,1.0,0,0,2,N,14.433395254023672,14.433395254023672,13.932487046226514,5,1
OH,1,1,2.0,0,0,2,N,11.225243392518449,11.225243392518449,10.532096211958502,2,0
UT,2,2,1.0,7,0,1,N,11.601549707259736,10.819778284410283,10.126631103850338,3,1
NY,5,5,1.0,3,5,1,N,11.567148463580269,10.819778284410283,10.126631103850338,3,1
VA,7,1,1.0,3,0,1,N,12.319401330837175,12.319401330837175,12.031719258385396,1,1
NY,7,3,1.0,1,3,1,N,10.819778284410283,10.819778284410283,10.126631103850338,1,1
CO,2,4,1.0,0,4,1,N,11.192968103966658,10.126631103850338,9.433483923290392,2,0
NH,8,4,1.0,0,0,1,N,12.2783933071098,12.2783933071098,11.990711234658018,2,0
NY,4,4,1.0,0,4,1,N,11.512925464970229,11.512925464970229,10.819778284410283,2,0
TX,5,20,1.0,10,20,1,N,13.369223455335854,13.369223455335854,13.081541382884074,2,0
NE,6,6,2.0,0,0,1,Y,10.596634733096073,10.596634733096073,10.4341158035983,3,0
AZ,7,12,1.0,0,0,1,N,11.512925464970229,11.512925464970229,10.819778284410283,1,1
OH,7,1,1.0,0,1,1,N,8.517193191416238,8.517193191416238,7.824046010856292,1,1
CO,0,25,1.0,5,25,2,N,12.637855061955712,12.429216196844385,11.736069016284436,2,1
CA,0,13,2.0,0,13,1,N,9.690294332075087,9.210340371976184,8.517193191416238,3,0
FL,20,23,2.0,0,0,1,N,14.496635763296894,14.496635763296894,14.208953690845114,5,1
TX,4,3,2.0,0,3,1,N,11.03488966402723,10.621327345686446,9.9281801651265,3,0
NY,7,1,1.0,0,1,1,N,11.883219250066952,10.819778284410283,10.126631103850338,3,1
WV,2,7,1.0,4,7,2,N,8.517193191416238,8.517193191416238,8.354674261918463,5,0
MN,5,4,1.0,1,4,1,N,11.565641247142132,11.225243392518449,10.532096211958502,5,1
MI,7,6,1.0,0,0,2,Y,11.805595078933049,11.805595078933049,11.643076149435274,3,1
NJ,7,3,1.0,0,3,1,N,12.072541252905651,12.072541252905651,11.379394072345706,2,1
MN,4,10,1.0,0,10,2,N,12.135698463329833,11.918390573078392,11.225243392518449,4,0
TX,5,4,1.0,2,4,1,N,10.349358568612542,10.308952660644293,9.615805480084347,3,0
CA,20,4,1.0,1,4,1,N,13.60602333309755,13.60602333309755,13.60602333309755,2,1
NJ,5,2,2.0,1,1,1,N,13.586411809611391,12.611537753638338,11.918390573078392,3,0
MA,6,2,2.0,15,0,1,N,12.736700896592344,12.736700896592344,12.449018824140564,5,0
IL,7,2,1.0,0,2,2,N,11.022637492421786,9.210340371976184,8.517193191416238,3,1
PA,10,1,2.0,11,11,1,N,13.09190416991962,13.09190416991962,12.80422209746784,2,1
NY,0,1,1.0,0,1,1,N,8.411388132519262,8.517193191416238,7.824046010856292,4,0
MO,6,10,1.0,0,0,1,N,12.464583340681674,12.464583340681674,12.176901268229894,2,1
OK,3,1,1.0,0,1,1,N,8.517193191416238,8.517193191416238,8.354674261918463,4,0
CA,7,1,1.0,0,0,1,N,10.525782992124125,10.308952660644293,9.615805480084347,4,1
IL,7,2,2.0,0,2,1,N,11.461632170582678,11.461632170582678,10.768484990022731,3,1
NY,7,4,1.0,0,4,1,N,9.903487552536127,9.903487552536127,9.210340371976184,3,1
ND,20,2,1.0,4,4,2,N,11.03488966402723,11.03488966402723,10.341742483467284,2,0
WA,1,6,1.0,0,6,1,N,11.512925464970229,11.512925464970229,11.350406535472452,3,0
ND,3,44,1.0,0,0,1,N,12.206072645530174,12.206072645530174,11.918390573078392,2,0
GA,4,3,1.0,0,3,1,N,11.548775117863926,10.819778284410283,10.126631103850338,2,0
MI,7,2,1.0,0,2,2,N,10.924138299734526,10.924138299734526,10.23099111917458,4,1
IL,4,1,1.0,1,1,1,N,10.46310334047155,10.46310334047155,9.769956159911606,2,1
NE,1,4,2.0,1,4,2,N,10.633183610843153,9.903487552536127,9.210340371976184,3,1
CA,25,20,1.0,0,20,1,N,14.243845480163186,14.243845480163186,13.956163407711406,3,1
MA,3,5,2.0,0,5,1,N,13.024472670903146,12.429216196844385,11.736069016284436,2,1
CO,9,10,2.0,10,0,2,N,12.177673171008475,12.177673171008475,11.889991098556695,2,0
IL,1,3,1.0,0,0,1,N,10.819778284410283,10.819778284410283,10.126631103850338,2,0
NY,7,13,1.0,1,3,1,N,12.871910292346533,11.407564949312402,10.714417768752456,3,1
CA,7,1,1.0,0,0,1,N,11.156250521031495,11.156250521031495,10.993731591533722,2,0
NJ,1,3,1.0,0,3,1,N,10.819778284410283,10.819778284410283,10.126631103850338,3,0
CA,5,1,1.0,1,1,1,N,10.126631103850338,10.126631103850338,9.964112174352564,3,0
VT,6,5,1.0,0,0,2,N,11.407564949312402,11.407564949312402,11.245046019814628,3,1
GA,9,4,2.0,4,0,1,N,12.323855681186558,12.323855681186558,12.036173608734776,2,1
TX,1,3,1.0,0,3,1,N,11.918390573078392,11.918390573078392,11.225243392518449,1,1
NY,4,5,1.0,5,5,1,N,11.512925464970229,11.512925464970229,10.819778284410283,1,0
WI,7,5,2.0,0,0,1,Y,11.918390573078392,11.918390573078392,11.755871643580615,2,1
TN,3,2,2.0,2,4,1,N,9.210340371976184,9.210340371976184,8.517193191416238,3,1
CA,5,1,1.0,0,1,1,N,10.499573020252942,10.499573020252942,10.337054090755167,1,1
NJ,5,1,2.0,0,1,1,N,9.047821442478408,10.819778284410283,10.126631103850338,2,1
IL,23,6,2.0,3,9,1,N,14.22097566607244,14.22097566607244,13.933293593620656,2,0
VA,1,1,2.0,0,1,1,N,8.517193191416238,8.517193191416238,8.354674261918463,2,0
IL,5,20,2.0,0,0,1,Y,11.918390573078392,11.918390573078392,11.755871643580615,2,1
NJ,7,5,2.0,0,0,1,N,12.319401330837175,12.319401330837175,12.031719258385396,2,0
ME,5,2,1.0,0,2,2,N,10.819778284410283,10.819778284410283,10.126631103850338,2,1
OH,5,15,2.0,0,3,1,N,11.52879881412652,11.52879881412652,10.835651633566574,2,1
TX,7,3,1.0,4,3,2,N,11.512925464970229,11.512925464970229,10.819778284410283,1,1
TX,7,7,1.0,0,0,2,N,9.210340371976184,9.210340371976184,8.517193191416238,3,1
CA,7,1,1.0,0,1,1,N,10.329408669211675,10.308952660644293,9.615805480084347,2,1
FL,7,1,2.0,1,1,1,N,9.210340371976184,9.210340371976184,9.047821442478408,3,1
GA,21,6,1.0,2,8,1,N,14.26083719949757,14.26083719949757,13.973155127045787,2,1
GA,2,1,1.0,0,1,1,N,11.299558962169936,10.184900011974314,9.491752831414368,2,0
NY,3,5,2.0,0,5,1,N,11.002099841204238,11.002099841204238,10.308952660644293,2,1
TX,9,1,1.0,5,1,1,N,12.542544882151386,12.542544882151386,12.254862809699606,3,1
NY,3,1,2.0,0,1,1,N,8.321421586897879,8.517193191416238,7.824046010856292,3,0
NH,0,9,1.0,0,9,1,N,11.895524458091916,11.407564949312402,10.714417768752456,5,0
MT,2,10,1.0,2,12,2,N,12.493958447227742,11.512925464970229,10.819778284410283,1,0
PA,5,3,1.0,0,3,1,N,10.714417768752456,10.714417768752456,10.021270588192513,2,1
CA,4,1,1.0,0,1,1,N,11.827736204810265,11.512925464970229,10.819778284410283,3,0
NY,2,6,1.0,0,6,1,N,11.198214720130528,11.198214720130528,10.505067539570582,4,0
CA,2,30,1.0,0,30,1,N,11.512925464970229,11.512925464970229,10.819778284410283,3,0
GA,7,70,1.0,2,32,2,N,11.77528972943772,11.77528972943772,11.612770799939945,2,1
IL,3,2,2.0,1,3,1,N,9.558458813231796,8.517193191416238,7.824046010856292,2,0
NJ,6,2,1.0,2,2,1,N,10.554066422987296,10.596634733096073,9.903487552536127,1,1
WA,7,5,1.0,1,6,1,N,10.973100049353931,10.126631103850338,9.433483923290392,2,1
NH,7,5,1.0,0,5,1,N,10.417268804127753,10.46310334047155,9.769956159911606,5,1
OH,7,12,1.0,0,12,1,N,11.012677038242009,10.819778284410283,10.126631103850338,2,1
