State,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,LowDoc,DisbursementGross,GrAppv,SBA_Appv,Sector_Points,Approve
FL,7,2,1.0,0,2,1,N,10.505067539570582,10.505067539570582,9.811920359010635,3,1
LA,2,1,1.0,0,1,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,0
CA,3,1,1.0,0,1,2,N,11.512925464970229,11.512925464970229,10.819778284410283,2,1
DC,7,1,2.0,5,5,1,N,11.918390573078392,11.918390573078392,11.225243392518449,2,1
AK,5,22,2.0,0,0,0,N,13.563553351717294,12.206072645530174,11.512925464970229,3,1
SD,10,8,2.0,0,0,2,Y,11.05089000537367,11.05089000537367,10.888371075875895,3,1
KY,2,4,2.0,0,0,2,Y,11.002099841204238,11.002099841204238,10.839580911706465,2,0
AZ,7,75,2.0,0,0,1,N,14.471993754152628,14.471993754152628,13.815506557956274,4,1
MI,7,5,1.0,0,0,2,Y,10.714417768752456,11.156250521031495,10.993731591533722,2,1
PA,2,1,1.0,3,4,1,N,9.775540538205506,9.210340371976184,8.517193191416238,3,0
CA,10,1,1.0,3,4,2,N,11.289781913656018,11.289781913656018,11.127262984158245,2,1
CA,25,8,1.0,0,32,1,N,13.271645080120082,13.271645080120082,12.983963007668304,2,1
GA,7,1,1.0,1,1,1,N,9.210340371976184,9.210340371976184,8.517193191416238,5,1
TX,7,1,1.0,1,1,0,N,9.615805480084347,9.615805480084347,9.453286550586572,2,1
WI,6,2,1.0,0,0,1,N,10.819778284410283,10.819778284410283,10.126631103850338,3,1
IN,7,7,2.0,0,0,1,Y,11.918390573078392,11.918390573078392,11.755871643580615,1,0
CA,7,3,1.0,3,3,1,N,10.819778284410283,10.819778284410283,10.126631103850338,3,1
TX,1,5,1.0,2,3,1,N,11.360915824814215,10.714417768752456,10.021270588192513,2,0
ND,10,10,2.0,0,0,2,Y,11.918390573078392,11.918390573078392,11.755871643580615,2,1
NM,7,5,1.0,0,0,1,Y,11.736069016284436,11.736069016284436,11.573550086786664,1,1
AZ,2,3,2.0,0,0,1,N,11.790420828633778,11.790557201568507,11.628038272070732,3,0
MI,7,2,2.0,0,0,2,Y,11.225243392518449,11.225243392518449,11.062724463020672,2,1
CA,7,5,1.0,1,5,2,N,10.819778284410283,10.819778284410283,10.126631103850338,3,1
UT,10,45,1.0,16,45,2,N,11.918390573078392,11.918390573078392,11.755871643580615,4,1
TX,7,3,2.0,0,0,1,Y,11.892655584069106,11.918390573078392,11.755871643580615,2,1
CA,5,15,1.0,2,15,1,N,10.819778284410283,10.819778284410283,10.126631103850338,5,1
UT,5,3,1.0,4,7,1,N,10.126631103850338,10.126631103850338,9.433483923290392,5,1
MI,20,9,1.0,0,0,2,N,12.779873068457553,12.779873068457553,12.492190996005773,3,1
CA,7,3,1.0,2,3,1,N,10.126631103850338,10.126631103850338,9.433483923290392,2,1
