State,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,LowDoc,DisbursementGross,GrAppv,SBA_Appv,Sector_Points,Approve
NY,20,5,1.0,3,5,0,N,11.127262984158245,11.27720313144916,11.27720313144916,3,1
OK,19,2,2.0,0,0,0,N,12.676076274775909,12.676076274775909,12.388394202324127,3,0
CA,20,25,1.0,8,0,0,N,13.815510557964274,13.815510557964274,13.815510557964274,4,1
IL,7,3,2.0,0,0,0,Y,11.26446410567173,11.26446410567173,10.976782033219948,0,1
WA,7,35,1.0,0,0,0,Y,10.308952660644293,10.308952660644293,10.085809109330082,0,1
AZ,6,12,2.0,0,0,0,N,11.935575397832494,11.998433280751929,11.710751208300149,0,0
AL,15,2,1.0,0,0,0,N,12.429216196844385,12.429216196844385,12.141534124392605,5,1
MN,5,21,1.0,0,0,0,N,12.206072645530174,12.206072645530174,11.918390573078392,2,1
UT,20,4,2.0,0,0,0,Y,11.33857207782545,11.33857207782545,11.11542852651124,0,1
PA,9,66,1.0,0,0,0,N,13.687677186454389,13.687677186454389,13.399995114002609,3,1
WY,25,1,2.0,1,0,0,N,13.27594246533263,13.27594246533263,12.988260392880848,2,1
NY,5,2,2.0,0,0,0,Y,10.596634733096073,10.596634733096073,10.373491181781864,4,1
CA,18,8,2.0,0,0,0,N,12.241922298423871,12.241922298423871,11.95424022597209,0,1
IA,7,4,2.0,0,0,0,Y,11.407564949312402,11.407564949312402,11.184421397998191,5,1
CA,7,6,1.0,0,0,0,Y,11.002099841204238,11.002099841204238,10.778956289890028,0,1
VT,20,1,1.0,0,0,0,N,12.685407602204794,12.685407602204794,12.397725529753012,3,1
CA,7,13,1.0,0,0,0,N,10.714417768752456,10.714417768752456,10.021270588192513,0,1
GA,3,4,2.0,0,0,0,N,12.091783499128049,12.091783499128049,11.804101426676263,2,0
MO,20,4,2.0,4,0,0,N,13.652991628466498,13.652991628466498,13.36530955601472,0,1
GA,25,15,1.0,0,0,0,N,13.815510557964274,13.815510557964274,13.527828485512494,0,1
ME,7,1,1.0,0,0,0,Y,9.903487552536127,9.903487552536127,9.680344001221918,0,1
TX,8,2,2.0,0,0,0,N,11.686878772093667,11.686878772093667,11.399196699641886,3,1
NY,10,1,1.0,2,0,0,N,12.185869938212656,12.185869938212656,11.898187865760873,5,1
AZ,3,9,1.0,3,0,0,N,11.156250521031495,11.156250521031495,10.933106969717286,0,0
OH,7,3,1.0,0,0,0,Y,9.712629664719888,9.712629664719888,9.489486113405675,0,1
GA,1,15,1.0,0,0,0,N,10.819778284410283,10.819778284410283,10.126631103850338,0,1
CA,7,10,1.0,0,0,0,N,10.819778284410283,10.819778284410283,10.126631103850338,0,1
GA,5,14,2.0,0,0,0,N,11.425884996648358,11.425884996648358,11.20273871797836,0,1
ND,11,3,2.0,0,0,0,Y,10.22557105170524,10.22557105170524,10.00242750039103,0,1
OK,11,5,1.0,0,0,0,N,13.216764052825813,13.216764052825813,12.929081980374033,0,0
PA,0,4,1.0,0,0,0,N,10.645424897265505,10.645424897265505,10.357742824813725,0,0
PA,7,8,1.0,0,0,0,Y,10.819778284410283,10.819778284410283,10.596634733096073,0,1
FL,8,3,2.0,0,0,0,N,12.429216196844385,12.429216196844385,12.141534124392605,0,1
TX,6,17,1.0,0,0,0,Y,11.002099841204238,11.002099841204238,10.778956289890028,3,1
IA,7,1,2.0,0,0,0,Y,9.546812608597396,9.546812608597396,9.323669057283183,2,1
CA,25,2,1.0,0,0,0,N,12.631340380934516,12.631340380934516,12.343658308482738,5,1
GA,15,2,2.0,0,0,0,N,13.87377946608825,13.87377946608825,13.517104522149518,5,1
CT,7,8,1.0,0,0,0,Y,11.178850352948738,11.178850352948738,10.955706801634529,0,1
AZ,15,6,1.0,0,0,0,N,12.165250651009918,12.468436909997664,12.180754837545884,0,1
FL,7,52,1.0,0,0,0,N,12.77252217304416,12.77252217304416,12.48484010059238,4,1
IL,11,4,1.0,0,0,0,N,12.0435537160324,12.0435537160324,11.755871643580615,3,1
VT,7,3,1.0,0,0,0,Y,10.126631103850338,10.126631103850338,9.903487552536127,2,1
AL,6,3,1.0,0,0,0,Y,11.407564949312402,11.407564949312402,11.184421397998191,0,0
TX,7,70,1.0,0,0,0,N,12.611537753638338,12.611537753638338,12.323855681186558,0,1
MN,5,28,1.0,0,0,0,N,11.289781913656018,11.289781913656018,11.06663836234181,0,1
CA,25,7,1.0,0,0,0,N,12.729320789294722,12.729320789294722,12.44163871684294,5,1
RI,2,2,1.0,0,0,0,N,11.225243392518449,11.225243392518449,10.532096211958502,0,1
MT,15,17,2.0,0,0,0,N,12.13607927370964,12.13607927370964,11.84839720125786,0,1
OR,7,5,2.0,0,0,0,N,10.915088464214609,10.915088464214609,10.691944912900398,0,1
AZ,19,105,1.0,0,0,0,N,13.38472764187182,13.38472764187182,12.691580461311874,0,1
